,full_name,name,symbol,Name_197,fuzz_socre1,fuzz_socre2
17682,Threat Protect Australia Ltd,Threat Protect Australia,TPS,THREAT PROTECT AUSTRALIA LTD,100,92
16548,Thruvision Group PLC,Thruvision,THRU,THRUVISION GROUP PLC,100,67
11758,Thunderbird Resorts Inc,Thunderbird Resorts,TBIRD,THUNDERBIRD RESORTS INC,100,90
22454,Tian An China Investments Co Ltd,Tian An China Investments,0028,TIAN AN CHINA INVESTMENT,86,98
22203,Tian Ge Interactive Holdings Ltd,Tian Ge Interactive,1980,TIAN GE INTERACTIVE HOLDINGS,93,81
22099,Tianhe Chemicals Group Ltd,Tianhe Chemicals Group,1619,TIANHE CHEMICALS GROUP LTD,100,92
21937,Tianjin Development Holdings Ltd,Tianjin Develop,0882,TIANJIN DEVELOPMENT HLDGS LT,93,70
22513,Tianli Holdings Group Ltd,Tianli,0117,TIANLI HOLDINGS GROUP LTD,100,39
19869,Tibet Huayu Mining Co Ltd,Tibet Huayu Mining,601020,TIBET HUAYU MINING CO LTD-A,96,80
21961,Tibet Water Resources Ltd,Tibet Water Resources,1115,TIBET WATER RESOURCES LTD,100,91
7691,Tidewater Inc,Tidewater,TDW,TIDEWATER INC,100,82
3692,Tiffany & Co,Tiffany&Co,TIF,TIFFANY & CO,100,100
17222,Tiger Resources Ltd,Tiger Resources,TGS,TIGER RESOURCES LTD,100,88
26022,Tigers Polymer Corp,Tigers Polymer Corp,4231,TIGERS POLYMER CORP,100,100
7681,Tile Shop Hldgs Inc,Tile Shop,TTSH,TILE SHOP HLDGS INC,100,64
6423,Timberland Bancorp Inc,Timberland,TSBK,TIMBERLAND BANCORP INC,100,62
7738,Timkensteel Corp,Timkensteel Corp,TMST,TIMKENSTEEL CORP,100,100
7383,Tiptree Inc,Tiptree,TIPT,TIPTREE INC,100,78
8379,Tiscali SpA,Tiscali,TIS,TISCALI SPA,100,78
16459,Tissue Regenix Group Plc,Tissue Regenix,TRX,TISSUE REGENIX GROUP PLC,100,74
3830,Titan International Inc,Titan,TWI,TITAN INTERNATIONAL INC,100,36
6945,Titan Machinery Inc,Titan Machinery,TITN,TITAN MACHINERY INC,100,88
1384,Titanium Corporation Inc.,Titanium Inc.,TIC,TITANIUM CORPORATION INC.,100,67
17977,Titomic Ltd,Titomic,TTT,TITOMIC LTD,100,78
4461,Tivity Health Inc,Tivity Health,TVTY,TIVITY HEALTH INC,100,87
6718,TiVo Corp,TiVo,TIVO,TIVO CORP,100,62
1930,TMAC Resources Inc,TMAC Resources Inc,TMR,TMAC RESOURCES INC,100,100
1388,TNR Gold Corp.,TNR Gold Corp.,TNR,TNR GOLD CORP.,100,100
28572,Toa Oil Co Ltd,Toa Oil,5008,TOA OIL CO LTD,100,67
25700,Toa Road Corp,Toa Road Corp,1882,TOA ROAD CORP,100,100
25459,Toagosei Co Ltd,Toagosei Co Ltd,4045,TOAGOSEI CO LTD,100,100
25678,Tobishima Corp,Tobishima Corp,1805,TOBISHIMA CORP,100,100
25252,"Tobu Railway Co., Ltd.",Tobu Railway,9001,TOBU RAILWAY CO LTD,100,77
25938,Tocalo Co Ltd,Tocalo Co Ltd,3433,TOCALO CO LTD,100,100
25414,Toda Corp,Toda Corp,1860,TODA CORP,100,100
26008,Toda Kogyo Corp,Toda Kogyo Corp,4100,TODA KOGYO CORP,100,100
26491,Toei Animation Co Ltd,Toei Animation,4816,TOEI ANIMATION CO LTD,100,80
25651,Toho Gas Co Ltd,Toho Gas Co Ltd,9533,TOHO GAS CO LTD,100,100
27093,Toho Holdings Co Ltd,Toho Holdings,8129,TOHO HOLDINGS CO LTD,100,79
26971,Toho Titanium Co Ltd,Toho Titanium,5727,TOHO TITANIUM CO LTD,100,79
25381,"Toho Zinc Co., Ltd.",Toho Zinc,5707,TOHO ZINC CO LTD,100,72
25647,Tohoku Electric Power Co Inc,Tohoku Electric Power Co Inc,9506,TOHOKU ELECTRIC POWER CO INC,100,100
26253,Tohokushinsha Film Corp,Tohokushinsha Film,2329,TOHOKUSHINSHA FILM CORP,100,88
26731,Toin Corp,Toin,7923,TOIN CORP,100,62
25332,"Tokai Carbon Co., Ltd.",Tokai Carbon,5301,TOKAI CARBON CO LTD,100,77
25895,Tokai Holdings Corp,Tokai Holdings Corp,3167,TOKAI HOLDINGS CORP,100,100
28805,Tokai Kisen Co Ltd,Tokai Kisen,9173,TOKAI KISEN CO LTD,100,76
25559,Tokai Rika Co Ltd,Tokai Rika Co Ltd,6995,TOKAI RIKA CO LTD,100,100
25213,"Tokio Marine Holdings, Inc.","Tokio Marine Holdings, Inc.",8766,TOKIO MARINE HOLDINGS INC,100,100
25390,Tokuyama Corp.,Tokuyama Corp.,4043,TOKUYAMA CORP,100,100
25639,Tokyo Broadcasting System Inc,Tokyo Broadcasting System Inc,9401,TOKYO BROADCASTING SYSTEM,93,93
25374,Tokyo Dome Corp.,Tokyo Dome Corp.,9681,TOKYO DOME CORP,100,100
25847,Tokyo Electron Device Ltd,Tokyo Electron Device,2760,TOKYO ELECTRON DEVICE LTD,100,91
25719,Tokyo Energy Systems Inc,Tokyo Energy Systems Inc,1945,TOKYO ENERGY & SYSTEMS INC,100,100
25357,"Tokyo Gas Co., Ltd.",Tokyo Gas,9531,TOKYO GAS CO LTD,100,72
27420,Tokyo Keiki Inc,Tokyo Keiki Inc,7721,TOKYO KEIKI INC,100,100
26012,Tokyo Ohka Kogyo Co Ltd,Tokyo Ohka Kogyo,4186,TOKYO OHKA KOGYO CO LTD,100,82
26909,Tokyo Seimitsu Co Ltd,Tokyo Seimitsu,7729,TOKYO SEIMITSU CO LTD,100,80
25238,"Tokyo Tatemono Co., Ltd.",Tokyo Tatemono,8804,TOKYO TATEMONO CO LTD,100,80
27527,Tokyo Theatres Co Inc,Tokyo Theatres Co,9633,TOKYO THEATRES CO INC,100,89
7639,Toll Brothers Inc,Toll Brothers,TOL,TOLL BROTHERS INC,100,87
22121,TOM Group Ltd,TOM Group Ltd,2383,TOM GROUP LTD,100,100
27292,Tomato Bank Ltd,Tomato Bank Ltd,8542,TOMATO BANK LTD,100,100
25844,Tomen Devices Corp,Tomen Devices Corp,2737,TOMEN DEVICES CORP,100,100
25712,Tomoe Corp,Tomoe Corp,1921,TOMOE CORP,100,100
5051,Tompkins Financial Corp,Tompkins,TMP,TOMPKINS FINANCIAL CORP,100,52
11812,Tomra Systems ASA,Tomra Systems,TOM,TOMRA SYSTEMS ASA,100,87
22596,Tomson Group Ltd,Tomson,0258,TOMSON GROUP LTD,100,55
11686,TomTom NV,TomTom,TOM2,TOMTOM NV,100,80
28621,Tone Co Ltd,Tone,5967,TONE CO LTD,100,53
22427,Tongfang Kontafarma Holdings Ltd,Tongfang Kontafarma,1312,TONGFANG KONTAFARMA HOLDINGS,93,81
19126,TongKun Group Co Ltd,TongKun Group,601233,TONGKUN GROUP CO LTD-A,95,74
18684,Tongwei Co Ltd,Tongwei Co Ltd,600438,TONGWEI CO LTD-A,93,93
19299,Top Energy Shanxi Co Ltd,Top Energy Shanxi,600780,TOP ENERGY CO LTD SHANXI-A,96,79
3043,TopBuild Corp,Topbuild Corp,BLD,TOPBUILD CORP,100,100
7685,Topbuild Corp,Topbuild Corp,BLD,TOPBUILD CORP,100,100
27070,Topcon Corp,Topcon Corp,7732,TOPCON CORP,100,100
26951,Toppan Forms Co Ltd,Toppan Forms Co Ltd,7862,TOPPAN FORMS CO LTD,100,100
25271,"Toppan Printing Co., Ltd.",Toppan Printing,7911,TOPPAN PRINTING CO LTD,100,81
15926,Topps Tiles PLC,Topps Tiles,TPT,TOPPS TILES PLC,100,85
26895,Topre Corp,Topre Corp,5975,TOPRE CORP,100,100
25564,Topy Industries Ltd,Topy Industries Ltd,7231,TOPY INDUSTRIES LTD,100,100
25331,"Toray Industries, Inc.","Toray Industries, Inc.",3402,TORAY INDUSTRIES INC,100,100
1395,Torex Gold Resources Inc,Torex Gold,TXG,TOREX GOLD RESOURCES INC,100,59
26066,Torii Pharmaceutical Co Ltd,Torii Pharmaceutical,4551,TORII PHARMACEUTICAL CO LTD,100,85
27861,Torikizoku Co Ltd,Torikizoku,3193,TORIKIZOKU CO LTD,100,74
17224,Toro Energy Ltd,Toro Energy,TOE,TORO ENERGY LTD,100,85
1073,Toronto Dominion Bank,Toronto Dominion Bank,TD,TORONTO-DOMINION BANK,100,100
28088,Tosei REIT Investment Corp,Tosei REIT,3451,TOSEI REIT INVESTMENT CORP,100,56
25421,Toshiba Plant Systems Services,Toshiba Plant Systems Services,1983,TOSHIBA PLANT SYSTEMS & SERV,93,93
25537,Toshiba Tec Corp,Toshiba Tec Corp,6588,TOSHIBA TEC CORP,100,100
27138,Tosho Co Ltd,Tosho Co Ltd,8920,TOSHO CO LTD,100,100
25385,Tosoh Corp.,Tosoh Corp.,4042,TOSOH CORP,100,100
25337,TOTO Ltd.,TOTO,5332,TOTO LTD,100,67
7444,Tottenham Acquisition I Ltd,Tottenham Acquisition I,TOTA,TOTTENHAM ACQUISITION I LTD,100,92
7444,Tottenham Acquisition I Ltd,Tottenham Acquisition I,TOTA,TOTTENHAM ACQUISITION I LTD,100,92
1031,Touchstone Exploration Inc,Touchstone Exploration,TXP,TOUCHSTONE EXPLORATION INC,100,92
26360,Towa Food Service Co Ltd,Towa Food Service,3329,TOWA FOOD SERVICE CO LTD,100,83
26068,Towa Pharmaceutical Co Ltd,Towa Pharmaceutical,4553,TOWA PHARMACEUTICAL CO LTD,100,84
6720,Tower Semiconductor Ltd,Tower,TSEM,TOWER SEMICONDUCTOR LTD,100,36
6421,Towne Bank,Towne Bank,TOWN,TOWNE BANK,100,100
21956,Towngas China Co Ltd,Towngas China Co,1083,TOWNGAS CHINA CO LTD,100,89
25525,Toyo Engineering Corp,Toyo Engineering Corp,6330,TOYO ENGINEERING CORP,100,100
26499,Toyo Gosei Co Ltd,Toyo Gosei,4970,TOYO GOSEI CO LTD,100,74
25487,Toyo Ink Sc Holdings Co Ltd,Toyo Ink Sc Holdings Co Ltd,4634,TOYO INK SC HOLDINGS CO LTD,100,100
27443,Toyo Securities Co Ltd,Toyo Securities,8614,TOYO SECURITIES CO LTD,100,81
25207,"Toyo Seikan Group Holdings, Ltd.",Toyo Seikan Group Holdings,5901,TOYO SEIKAN GROUP HOLDINGS L,97,96
25438,Toyo Suisan Kaisha Ltd,Toyo Suisan Kaisha Ltd,2875,TOYO SUISAN KAISHA LTD,100,100
26960,Toyo Tanso Co Ltd,Toyo Tanso Co Ltd,5310,TOYO TANSO CO LTD,100,100
25302,"Toyobo Co., Ltd.",Toyobo,3101,TOYOBO CO LTD,100,63
25573,Toyoda Gosei Co Ltd,Toyoda Gosei Co Ltd,7282,TOYODA GOSEI CO LTD,100,100
25444,Toyota Boshoku Corp,Toyota Boshoku Corp,3116,TOYOTA BOSHOKU CORP,100,100
25521,Toyota Industries Corp,Toyota Industries Corp,6201,TOYOTA INDUSTRIES CORP,100,100
26181,Toyota Motor Corp,Toyota Motor,7203,TOYOTA MOTOR CORP,100,83
25295,Toyota Tsusho Corp.,Toyota Tsusho Corp.,8015,TOYOTA TSUSHO CORP,100,100
7193,TPI Composites Inc,TPI Composites,TPIC,TPI COMPOSITES INC,100,88
16395,TR European Growth Trust Plc,TR European Growth,TRG,TR EUROPEAN GROWTH TRUST PLC,100,78
15944,TR Property Investment Trust,TR Property,TRY,TR PROPERTY INVESTMENT TRUST,100,56
43826,Tracker Fund of Hong Kong,AMP Capital Global Infrastructure Securities,2800,TRACKER FUND OF HONG KONG,100,17
26873,Trade Works Co Ltd,Trade Works,3997,TRADE WORKS CO LTD,100,76
26755,Traders Holdings Co Ltd,Traders,8704,TRADERS HOLDINGS CO LTD,100,47
28310,Trans Genic Inc,Trans Genic,2342,TRANS GENIC INC,100,85
27483,Transaction Co Ltd,Transaction Co Ltd,7818,TRANSACTION CO LTD,100,100
1755,TransAlta Renewables Inc.,TransAlta Renewables Inc.,RNW,TRANSALTA RENEWABLES INC,100,100
1801,Transatlantic Mining Corp,Transatlantic Mining,TCO,TRANSATLANTIC MINING CORP,100,89
1457,TransAtlantic Petroleum Ltd,Trans Atlantic Petroleum,TNP,TRANSATLANTIC PETROLEUM LTD,100,71
6947,Transcat Inc,Transcat,TRNS,TRANSCAT INC,100,80
6944,Transglobe Energy Corp,TransGlobe Energy,TGA,TRANSGLOBE ENERGY CORP,100,87
3682,Transocean Ltd,Transocean,RIG,TRANSOCEAN LTD,100,83
10620,Transurban Group MU,Transurban Group,TCL,TRANSURBAN GROUP,91,100
17056,Transurban Group,Transurban Group,TCL,TRANSURBAN GROUP,100,100
22057,TravelSky Technology Ltd,TravelSky Technology,0696,TRAVELSKY TECHNOLOGY LTD-H,96,87
7034,Travelzoo Inc,Travelzoo,TZOO,TRAVELZOO,82,100
15886,Travis Perkins PLC,Travis Perkins,TPK,TRAVIS PERKINS PLC,100,88
25882,Treasure Factory Co Ltd,Treasure Factory,3093,TREASURE FACTORY CO. LTD,100,82
1756,Treasury Metals Inc,Treasury Metals Inc,TML,TREASURY METALS INC,100,100
3955,Trecora Resources,Trecora Resources,TREC,TRECORA RESOURCES,100,100
1757,Tree Island Steel Ltd.,Tree Island Steel,TSL,TREE ISLAND STEEL LTD,100,89
7619,Treehouse Foods Inc,Treehouse Foods,THS,TREEHOUSE FOODS INC,100,88
7416,Tremont Mortgage Trust,Tremont Mortgage,TRMT,TREMONT MORTGAGE TRUST,100,84
25269,Trend Micro Inc.,Trend Micro Inc.,4704,TREND MICRO INC,100,100
13919,Trention AB,Trention,TRENT,TRENTION AB,100,84
7722,Trex Company Inc,Trex,TREX,TREX COMPANY INC,100,40
27219,Tri Chemical Laboratories Inc,Tri Chemical Laboratories,4369,TRI CHEMICAL LABORATORIES IN,98,94
7145,Tribune Publishing Co,Tribune Publishing,TPCO,TRIBUNE PUBLISHING CO,100,92
6681,Tricida Inc,Tricida,TCDA,TRICIDA INC,100,78
6418,TriCo Bancshares,TriCo,TCBK,TRICO BANCSHARES,100,48
1759,Tricon Capital Group Inc,Tricon Capital Group Inc,TCN,TRICON CAPITAL GROUP INC,100,100
7449,Trident Acquisitions Corp,Trident Acquisitions,TDAC,TRIDENT ACQUISITIONS CORP,100,89
1449,Trilogy Metals Inc,Trilogy Metals,TMQ,TRILOGY METALS INC,100,88
7039,Trimble Inc,Trimble,TRMB,TRIMBLE INC,100,78
28658,Trinity Industrial Corp,Trinity Industrial,6382,TRINITY INDUSTRIAL CORP,100,88
3000,Trinity Industries Inc,Trinity Industries,TRN,TRINITY INDUSTRIES INC,100,90
21941,Trinity Ltd,Trinity Ltd,0891,TRINITY LTD,100,100
4831,TripAdvisor Inc,TripAdvisor,TRIP,TRIPADVISOR INC,100,85
1938,Trisura Group Ltd,Trisura,TSU,TRISURA GROUP LTD,100,58
17408,Triton Minerals Ltd,Triton Minerals,TON,TRITON MINERALS LTD,100,88
7583,Triumph Group Inc,Triumph,TGI,TRIUMPH GROUP INC,100,58
14038,Troax Group AB,Troax Group,TROAX,TROAX GROUP AB,100,88
17066,Troy Resources Ltd,Troy Resources,TRY,TROY RESOURCES LTD,100,88
5597,TrueBlue Inc,TrueBlue,TBI,TRUEBLUE INC,100,80
21923,Truly International Holdings Ltd,Truly Int,0732,TRULY INTERNATIONAL HOLDINGS,93,49
7124,Trupanion Inc,Trupanion Inc,TRUP,TRUPANION INC,100,100
28166,Trust Holdings Inc,Trust Holdings,3286,TRUST HOLDINGS INC,100,88
6422,TrustCo Bank Corp NY,TrustCo Bank NY,TRST,TRUSTCO BANK CORP NY,100,86
25575,TS Tech Co Ltd,TS Tech Co Ltd,7313,TS TECH CO LTD,100,100
22679,Tse Sui Luen Jewellery International Ltd,Tse Sui Luen Jewellery Intl,0417,TSE SUI LUEN JEWELLERY INTL,81,100
22589,Tsim Sha Tsui Properties Ltd,Tsim Sha Tsui Properties,0247,TSIM SHA TSUI PROPERTIES,92,100
1393,Tsodilo Resources Limited,Tsodilo Resources,TSD,TSODILO RESOURCES LIMITED,100,81
6949,TSR Inc,TSR,TSRI,TSR INC,100,60
27188,Tsubaki Nakashima Co Ltd,Tsubaki Nakashima Co Ltd,6464,TSUBAKI NAKASHIMA CO LTD,100,100
25527,Tsubakimoto Chain Co,Tsubakimoto Chain Co,6371,TSUBAKIMOTO CHAIN CO,100,100
28420,Tsuchiya Holdings Co Ltd,Tsuchiya,1840,TSUCHIYA HOLDINGS CO LTD,100,50
25514,Tsugami Corp,Tsugami Corp,6101,TSUGAMI CORP,100,100
22083,Tsui Wah Holdings Ltd,Tsui Wah,1314,TSUI WAH HOLDINGS LTD,100,55
25808,Tsukada Global Holdings Inc,Tsukada Global Holdings,2418,TSUKADA GLOBAL HOLDINGS INC,100,92
27713,Tsukishima Kikai Co Ltd,Tsukishima Kikai,6332,TSUKISHIMA KIKAI CO LTD,100,82
27267,Tsukuba Bank Ltd,Tsukuba Bank Ltd,8338,TSUKUBA BANK LTD,100,100
25479,Tsumura & Co,Tsumura & Co,4540,TSUMURA & CO,100,100
25449,Tsuruha Holdings Inc,Tsuruha Holdings Inc,3391,TSURUHA HOLDINGS INC,100,100
27718,Tsurumi Manufacturing Co Ltd,Tsurumi Manufacturing,6351,TSURUMI MANUFACTURING CO LTD,100,86
6950,TTEC Holdings Inc,TTEC,TTEC,TTEC HOLDINGS INC,100,38
2152,Tudor Gold Corp,Tudor Gold Corp,TUD,TUDOR GOLD CORP,100,100
11106,Tullow Oil PLC,Tullow Oil,TLW,TULLOW OIL PLC,100,83
17896,Tungsten Mining NL,Tungsten Mining NL,TGN,TUNGSTEN MINING NL,100,100
29929,Turners Automotive Group Ltd,Turners Automotive,TRA,TURNERS AUTOMOTIVE GROUP LTD,100,78
1001,Turquoise Hill Resources Ltd.,Turquoise Hill Resources,TRQ,TURQUOISE HILL RESOURCES LTD,100,92
5478,Turquoise Hill Resources Ltd,Turquoise Hill Resources,TRQ,TURQUOISE HILL RESOURCES LTD,100,92
7018,Turtle Beach Corp,Turtle Beach,HEAR,TURTLE BEACH CORP,100,83
7474,Tuscan Holdings Corp,Tuscan,THCB,TUSCAN HOLDINGS CORP,100,46
25641,TV Asahi Holdings Corp,TV Asahi Holdings Corp,9409,TV ASAHI HOLDINGS CORP,100,100
27512,TV TOKYO Holdings Corp,TV TOKYO Holdings,9413,TV TOKYO HOLDINGS CORP,100,87
3102,Twilio Inc,Twilio,TWLO,TWILIO INC - A,91,67
3003,Twitter Inc,Twitter Inc,TWTR,TWITTER INC,100,100
9624,Txcom SA,Txcom,ALTXC,TXCOM,77,100
6359,Tyler Technologies Inc,Tyler Technologies,TYL,TYLER TECHNOLOGIES INC,100,90
16629,Tyman Plc,Tyman,TYMN,TYMAN PLC,100,71
17803,Tyranna Resources Ltd,Tyranna Resources,TYX,TYRANNA RESOURCES LTD,100,89
16423,U and I Group PLC,U and I Group,UAI,U AND I GROUP PLC,100,87
3011,U.S. Bancorp,US Bancorp,USB,U S BANCORP,100,86
14960,U Blox Holding AG,U Blox Holding AG,UBXN,U-BLOX HOLDING AG,100,100
25508,Uacj Corp,Uacj Corp,5741,UACJ CORP,100,100
25206,"Ube Industries, Ltd.",Ube Industries,4208,UBE INDUSTRIES LTD,100,88
15356,Uber Technologies Inc,Uber Tech,UBER,UBER TECHNOLOGIES INC,100,60
26412,Ubiquitous Corp,Ubiquitous,3858,UBIQUITOUS AI CORP,91,71
3029,Ubisoft Entertainment SA,Ubisoft,UBIN,UBISOFT ENTERTAINMENT,93,50
9507,Ucar,Ucar,ALUCR,UCAR,100,100
26470,Uchida Esco Co Ltd,Uchida Esco,4699,UCHIDA ESCO CO LTD,100,76
27985,Uchida Yoko Co Ltd,Uchida Yoko Co Ltd,8057,UCHIDA YOKO CO LTD,100,100
27473,Uchiyama Holdings Co Ltd,Uchiyama Holdings,6059,UCHIYAMA HOLDINGS CO LTD,100,83
16795,UDG Healthcare plc,UDG Healthcare,UDG,UDG HEALTHCARE PLC,100,88
26836,UEX Ltd,UEX,9888,UEX LTD,100,60
6961,UFP Technologies Inc,UFP,UFPT,UFP TECHNOLOGIES INC,100,26
26685,Ukai Co Ltd,Ukai,7621,UKAI CO LTD,100,53
4271,Ulta Beauty Inc,Ulta Beauty,ULTA,ULTA BEAUTY INC,100,85
6722,Ultra Clean Holdings Inc,Ultra Cleans,UCTT,ULTRA CLEAN HOLDINGS INC,100,67
15925,Ultra Electronics Holdings PLC,Ultra Electronics,ULE,ULTRA ELECTRONICS HLDGS PLC,95,77
28146,Uluru Co Ltd,Uluru Co,3979,ULURU CO LTD,100,80
25545,Ulvac Inc,Ulvac Inc,6728,ULVAC INC,100,100
3005,Under Armour Inc A,Under Armour A,UAA,UNDER ARMOUR INC,94,80
21776,Uni-President China Holdings Ltd,Uni-President China,0220,UNI-PRESIDENT CHINA HOLDINGS,93,81
25824,Unicafe Inc,Unicafe Inc,2597,UNICAFE INC,100,100
7677,Unifi Inc,Unifi,UFI,UNIFI INC,100,71
6430,Union Bankshares Inc,Union,UNB,UNION BANKSHARES INC /VT,93,36
3009,Union Pacific Corp,Union Pacific,UNP,UNION PACIFIC CORP,100,84
27701,Union Tool Co,Union Tool Co,6278,UNION TOOL CO,100,100
25512,Unipres Corp,Unipres Corp,5949,UNIPRES CORP,100,100
6586,Uniqure NV,Uniqure NV,QURE,UNIQURE NV,100,100
19790,Unisplendour Corp Ltd,Unisplendour Corp Ltd,000938,UNISPLENDOUR CORP LTD-A,95,95
15283,Unisys Corp,Unisys,UIS,UNISYS CORP,100,71
26907,United Arrows Ltd,United Arrows Ltd,7606,UNITED ARROWS LTD,100,100
6240,United Bankshares Inc,United Bankshares,UBSI,UNITED BANKSHARES INC,100,89
6428,United Community Banks Inc,United Community Banks,UCBI,UNITED COMMUNITY BANKS/GA,90,94
1767,United Corporations Limited,United Corporations,UNC,UNITED CORPORATIONS LTD,92,90
22713,United Energy Group Ltd,United Energy,0467,UNITED ENERGY GROUP LTD,100,72
7329,United Fire Group Inc,United Fire,UFCS,UNITED FIRE GROUP INC,100,69
6962,United-Guardian Inc,United-Guardian,UG,UNITED GUARDIAN INC,100,88
28317,United Inc,United Inc,2497,UNITED INC,100,100
7333,United Insurance Holdings Corp,United Insurances,UIHC,UNITED INSURANCE HOLDINGS CO,97,71
5102,United Natural Foods Inc,United Natural Foods,UNFI,UNITED NATURAL FOODS INC,100,91
17163,United Overseas Australia Ltd,United Overseas Australia,UOS,UNITED OVERSEAS AUSTRALIA,93,100
3010,United Parcel Service Inc,United Parcel Service,UPS,UNITED PARCEL SERVICE INC,100,91
4822,United Rentals Inc,United Rentals,URI,UNITED RENTALS INC,100,88
6425,United Security Bancshares,United Security,UBFO,UNITED SECURITY BANCSHARE/CA,93,70
5053,United States Antimony Corp,United States Antimony,UAMY,UNITED STATES ANTIMONY CORP,100,90
3026,United States Steel Corp,United States Steel,X,UNITED STATES STEEL CORP,100,88
25909,United Super Markets Holdings Inc,United Super Markets,3222,UNITED SUPER MARKETS HOLDING,92,83
9985,United Therapeutics Corp,United Therapeutics,UTHR,UNITED THERAPEUTICS CORP,100,88
3008,UnitedHealth Group Inc,UnitedHealth,UNH,UNITEDHEALTH GROUP INC,100,71
6311,Uniti Group Inc,Uniti Group,UNIT,UNITI GROUP INC,100,85
25307,"Unitika, Ltd.",Unitika,3103,UNITIKA LTD,100,78
6431,Unity Bancorp Inc,Unity,UNTY,UNITY BANCORP INC,100,45
6673,Unity Biotechnology Inc,Unity Biotech,UBX,UNITY BIOTECHNOLOGY INC,100,72
28707,Univance Corp,Univance,7254,UNIVANCE CORP,100,76
26572,Universal Entertainment Corp,Universal Entertainment,6425,UNIVERSAL ENTERTAINMENT CORP,100,90
4834,Universal Health Services Inc,Universal Health Services,UHS,UNIVERSAL HEALTH SVCS INC,93,80
6966,Universal Stainless & Alloy,Universal Stainless&Alloy,USAP,UNIVERSAL STAINLESS & ALLOY,100,100
37663,Univo Pharmaceuticals Ltd,Univo Pharma,UNVO,UNIVO PHARMACEUTICALS,91,73
3594,Unum Group,Unum,UNM,UNUM GROUP,100,57
6672,Unum Therapeutics Inc,Unum Therapeutics,UMRX,UNUM THERAPEUTICS INC,100,89
6768,Upland Software Inc,Upland Software Inc,UPLD,UPLAND SOFTWARE INC,100,100
7294,Upwork Inc,Upwork,UPWK,UPWORK INC,100,75
5062,Uranium Energy Corp,Uranium Energy,UEC,URANIUM ENERGY CORP,100,85
3769,Urban Outfitters Inc,Urban Outfitters,URBN,URBAN OUTFITTERS INC,100,89
6654,UroGen Pharma Ltd,UroGen Pharma,URGN,UROGEN PHARMA LTD,100,87
1769,UrtheCast Corp.,UrtheCast Corp.,UR,URTHECAST CORP,100,100
16698,URU Metals Ltd,URU Metals,URU,URU METALS LTD,100,83
6867,US Auto Parts Network Inc,US Auto Parts,PRTS,US AUTO PARTS NETWORK INC,100,68
17426,Us Residential Fund,Us Residential Fund,USR,US RESIDENTIAL FUND,100,100
6335,US Silica Holdings Inc,US Silica,SLCA,US SILICA HOLDINGS INC,100,58
7530,USA Truck Inc,USA Truck,USAK,USA TRUCK INC,100,82
7783,USANA Health Sciences Inc,USANA Health Sciences,USNA,USANA HEALTH SCIENCES INC,100,91
28148,User Local Inc,User Local,3984,USER LOCAL INC,100,83
25555,Ushio Inc,Ushio Inc,6925,USHIO INC,100,100
26893,UT Group Co Ltd,UT Group,2146,UT GROUP CO LTD,100,70
46216,SPDR Utilities Select Sector,Utilities Select Sector SPDR,XLU,UTILITIES SELECT SECTOR SPDR,100,100
50880,Utilities Select Sector SPDR,Utilities Select Sector SPDR,XLU,UTILITIES SELECT SECTOR SPDR,100,100
3012,UTStarcom Holdings Corp,UTStarcom,UTSI,UTSTARCOM HOLDINGS CORP,100,56
28132,Uzabase Inc,Uzabase,3966,UZABASE INC,100,78
26908,V Technology Co Ltd,V Technology Co Ltd,7717,V TECHNOLOGY CO LTD,100,100
27560,V-cube Inc,V-cube,3681,V-CUBE INC,100,75
5471,Vaalco Energy Inc,Vaalco Energy,EGY,VAALCO ENERGY INC,100,87
10151,VAALCO Energy Inc,Vaalco Energy,EGY,VAALCO ENERGY INC,100,87
5518,Vail Resorts Inc,Vail Resorts,MTN,VAIL RESORTS INC,100,86
14966,Valartis Group AG,Valartis,VLRT,VALARTIS GROUP AG-BR,92,57
1407,Valener Inc.,Valener Inc.,VNR,VALENER INC,100,100
3015,Valero Energy Corp,Valero Energy,VLO,VALERO ENERGY CORP,100,84
6255,Valley National Bancorp,Valley National,VLY,VALLEY NATIONAL BANCORP,100,79
6255,Valley National Bancorp,Valley National,VLY,VALLEY NATIONAL BANCORP,100,79
6255,Valley National Bancorp,Valley National,VLY,VALLEY NATIONAL BANCORP,100,79
7608,Valmont Industries Inc,Valmont Industries,VMI,VALMONT INDUSTRIES,90,100
17611,Valor Resources Ltd,Valor Resources,VAL,VALOR RESOURCES LTD,100,88
1253,ValOre Metals Corp,ValOre Metals,VO,VALORE METALS CORP,100,84
6970,Value Line Inc,Value Line,VALU,VALUE LINE INC,100,83
21929,Value Partners Group Ltd,Value Partners,0806,VALUE PARTNERS GROUP LTD,100,74
25818,ValueCommerce Co Ltd,ValueCommerce,2491,VALUECOMMERCE CO LTD,100,79
7831,Valvoline Inc,Valvoline,VVV,VALVOLINE INC,100,82
6553,Vanda Pharmaceuticals Inc,Vanda,VNDA,VANDA PHARMACEUTICALS INC,100,33
51114,VanEck Merk Gold Trust,VanEck Merk Gold Trust,OUNZ,VANECK MERK GOLD TRUST,100,100
46050,Vanguard Health Care,Vanguard Health Care,VHT,VANGUARD HEALTH CARE ETF,91,91
7815,Varex Imaging Corp,Varex Imaging,VREX,VAREX IMAGING CORP,100,84
