Unnamed: 0,Code,ISIN,CUSIP,Sector,Industry,GicSector,GicGroup,GicIndustry,GicSubIndustry
0,ROKU,US77543R1023,77543R102,Communication Services,Entertainment,Communication Services,Media & Entertainment,Entertainment,Consumer Electronics
0,ROL,US7757111049,775711104,Consumer Cyclical,Personal Services,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Environmental & Facilities Services
0,ROLL,US75524B1044,75524B104,Industrials,Tools & Accessories,Industrials,Capital Goods,Machinery,Industrial Machinery
0,ROP,US7766961061,776696106,Industrials,Specialty Industrial Machinery,Industrials,Capital Goods,Industrial Conglomerates,Industrial Conglomerates
0,ROSE,KYG7637J1076,,Financial Services,Shell Companies,,,,
0,ROST,US7782961038,778296103,Consumer Cyclical,Apparel Retail,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail
0,ROVR,US77936F1030,,Consumer Cyclical,Personal Services,,,,
0,RPD,US7534221046,753422104,Technology,Software-Infrastructure,Information Technology,Software & Services,Software,Systems Software
0,RPM,US7496851038,749685103,Basic Materials,Specialty Chemicals,Materials,Materials,Chemicals,Specialty Chemicals
0,RPT,US74971D1019,749709101,Real Estate,REIT-Retail,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
0,RRBI,US75686R2022,75686R202,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,RRC,US75281A1097,541509303,Energy,Oil & Gas E&P,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
0,RRC,US75281A1097,541509303,Energy,Oil & Gas E&P,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
0,RRGB,US75689M1018,75689M101,Consumer Cyclical,Restaurants,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants
0,RRR,US75700L1089,75700L108,Consumer Cyclical,Resorts & Casinos,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Casinos & Gaming
0,RSG,US7607591002,760759100,Industrials,Waste Management,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Environmental & Facilities Services
0,RSI,US7820111000,,Consumer Cyclical,Gambling,,,,
0,RSSS,US7610251057,25007M101,Technology,Software-Application,Information Technology,Software & Services,IT Services,IT Consulting & Other Services
0,RTL,US02607T1097,,Real Estate,REIT-Diversified,,,,
0,RTLR,US75419T1034,,Energy,Oil & Gas Midstream,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
0,RTX,US75513E1010,75513E101,Industrials,Aerospace & Defense,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense
0,RUBY,US78116T1034,78116T103,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,RUN,US86771W1053,86771W105,Technology,Solar,Industrials,Capital Goods,Electrical Equipment,Electrical Components & Equipment
0,RUTH,US7833321091,783332109,Consumer Cyclical,Restaurants,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants
0,RVNC,US7613301099,761330109,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals
0,RVP,US76129W1053,76129W105,Healthcare,Medical Instruments & Supplies,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies
0,RVSB,US7693971001,769397100,Financial Services,Banks-Regional,Financials,Banks,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
0,RVT,US7809101055,780910105,Financial Services,Asset Management,,,,
0,RWLK,IL0011331076,M8216Q101,Healthcare,Medical Devices,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment
0,RWT,US7580754023,758075402,Real Estate,REIT-Mortgage,Financials,Diversified Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
0,RY,CA7800871021,780087102,Financial Services,Banks-Diversified,Financials,Banks,Banks,Diversified Banks
0,RYAAY,IE00BYTBXV33,783513104,Industrials,Airlines,Industrials,Transportation,Airlines,Airlines
0,RYAM,US75508B1044,75508B104,Basic Materials,Chemicals,Materials,Materials,Chemicals,Specialty Chemicals
0,RYI,US7837541041,783754104,Industrials,Metal Fabrication,Materials,Materials,Metals & Mining,Steel
0,RYTM,US76243J1051,76243J105,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,RZLT,US76200L3096,,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,S,US81730H1095,,Technology,Software-Infrastructure,,,,
0,SA,CA8119161054,811916105,Basic Materials,Gold,Materials,Materials,Metals & Mining,Gold
0,SA,CA8119161054,811916105,Basic Materials,Gold,Materials,Materials,Metals & Mining,Gold
0,SABR,US78573M1045,78573M104,Consumer Cyclical,Travel Services,Information Technology,Software & Services,IT Services,Data Processing & Outsourced Services
0,SAFE,US78645L1008,78645L100,Real Estate,REIT-Diversified,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
0,SAFM,US8000131040,800013104,Consumer Defensive,Packaged Foods,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats
0,SAFT,US78648T1007,78648T100,Financial Services,Insurance-Property & Casualty,Financials,Insurance,Insurance,Property & Casualty Insurance
0,SAGE,US78667J1088,78667J108,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,SAH,US83545G1022,83545G102,Consumer Cyclical,Auto & Truck Dealerships,Consumer Discretionary,Retailing,Specialty Retail,Automotive Retail
0,SAIA,US78709Y1055,78709Y105,Industrials,Trucking,Industrials,Transportation,Road & Rail,Trucking
0,SAIC,US8086251076,808625107,Technology,Information Technology Services,Information Technology,Software & Services,IT Services,IT Consulting & Other Services
0,SAIL,US78781P1057,78781P105,Technology,Software-Infrastructure,Information Technology,Software & Services,Software,Systems Software
0,SAL,US7952261094,795226109,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,SALM,US7940931048,794093104,Communication Services,Broadcasting,Communication Services,Media & Entertainment,Media,Broadcasting
0,SAM,US1005571070,100557107,Consumer Defensive,Beverages-Brewers,Consumer Staples,"Food, Beverage & Tobacco",Beverages,Brewers
0,SAN,US05964H1059,05964H105,Financial Services,Banks-Diversified,Financials,Banks,Banks,Diversified Banks
0,SAND,CA80013R2063,80013R206,Basic Materials,Gold,Materials,Materials,Metals & Mining,Gold
0,SANG,CA80100R4089,,Technology,Software-Infrastructure,,,,
0,SANM,US8010561020,800907107,Technology,Electronic Components,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services
0,SAP,US8030542042,803054204,Technology,Software-Application,Information Technology,Software & Services,Software,Application Software
0,SAR,US80349A2087,362493108,Financial Services,Asset Management,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks
0,SASR,US8003631038,800363103,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,SATS,US2787681061,25470M109,Technology,Communication Equipment,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment
0,SAVA,US14817C1071,14817C107,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals
0,SAVE,US8485771021,848577102,Industrials,Airlines,Industrials,Transportation,Airlines,Airlines
0,SB,MHY7388L1039,Y7388L103,Industrials,Marine Shipping,Industrials,Transportation,Marine,Marine
0,SB,MHY7388L1039,Y7388L103,Industrials,Marine Shipping,Industrials,Transportation,Marine,Marine
0,SBAC,US78410G1040,78388J106,Real Estate,REIT-Specialty,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
0,SBCF,US8117078019,811707108,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,SBFG,US78408D1054,78408D105,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,SBGI,US8292261091,829226109,Communication Services,Entertainment,Communication Services,Media & Entertainment,Media,Broadcasting
0,SBH,US79546E1047,79546E104,Consumer Cyclical,Specialty Retail,Consumer Discretionary,Retailing,Specialty Retail,Specialty Stores
0,SBLK,MHY8162K2046,Y8162K105,Industrials,Marine Shipping,Industrials,Transportation,Marine,Marine
0,SBNY,US82669G1040,82669G104,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,SBOW,US82836G1022,82836G102,Energy,Oil & Gas E&P,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
0,SBR,US7856881021,785688102,Energy,Oil & Gas E&P,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
0,SBRA,US78573L1061,78573L106,Real Estate,REIT-Healthcare Facilities,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),Health Care REITs
0,SBRA,US78573L1061,78573L106,Real Estate,REIT-Healthcare Facilities,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),Health Care REITs
0,SBS,US20441A1025,20441A102,Utilities,Utilities-Regulated Water,Utilities,Utilities,Water Utilities,Water Utilities
0,SBSI,US84470P1093,84470P109,Financial Services,Banks-Regional,Financials,Banks,Banks,Regional Banks
0,SBTX,US82835W1080,,Healthcare,Biotechnology,,,,
0,SBUX,US8552441094,855244109,Consumer Cyclical,Restaurants,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants
0,SBUX,US8552441094,855244109,Consumer Cyclical,Restaurants,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants
0,SCCO,US84265V1052,84265V105,Basic Materials,Copper,Materials,Materials,Metals & Mining,Copper
0,SCHL,US8070661058,807066105,Communication Services,Publishing,Communication Services,Media & Entertainment,Media,Publishing
0,SCHW,US8085131055,808513105,Financial Services,Capital Markets,Financials,Diversified Financials,Capital Markets,Investment Banking & Brokerage
0,SCI,US8175651046,783888209,Consumer Cyclical,Personal Services,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Specialized Consumer Services
0,SCI,US8175651046,783888209,Consumer Cyclical,Personal Services,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Specialized Consumer Services
0,SCKT,US83368E2000,833672108,Technology,Computer Hardware,Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
0,SCL,US8585861003,858586100,Basic Materials,Specialty Chemicals,Materials,Materials,Chemicals,Specialty Chemicals
0,SCM,US8585681088,858568108,Financial Services,Asset Management,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks
0,SCOR,US20564W1053,20564W105,Communication Services,Internet Content & Information,Communication Services,Media & Entertainment,Media,Advertising
0,SCPH,US8106481059,810648105,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals
0,SCPL,US8090871091,809087109,Communication Services,Electronic Gaming & Multimedia,Communication Services,Media & Entertainment,Entertainment,Interactive Home Entertainment
0,SCS,US8581552036,59506W104,Industrials,Business Equipment & Supplies,Industrials,Commercial & Professional Services,Commercial Services & Supplies,Office Services & Supplies
0,SCSC,US8060371072,806037107,Technology,Electronics & Computer Distribution,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Technology Distributors
0,SCU,US8112461079,67551U105,Financial Services,Asset Management,Financials,Diversified Financials,Capital Markets,
0,SCVL,US8248891090,824889109,Consumer Cyclical,Apparel Retail,Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail
0,SCWX,US81374A1051,81374A105,Technology,Software-Infrastructure,Information Technology,Software & Services,Software,Systems Software
0,SCX,US8556681091,855668109,Industrials,Tools & Accessories,Industrials,Capital Goods,Machinery,Industrial Machinery
0,SCYX,US8112922005,811292101,Healthcare,Drug Manufacturers-Specialty & Generic,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals
0,SD,US80007P8692,80007P869,Energy,Oil & Gas E&P,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
0,SDC,US83192H1068,83192H106,Healthcare,Medical Instruments & Supplies,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies
0,SDIG,US86337R1032,,Financial Services,Capital Markets,Information Technology,Software & Services,"Internet Software & Services (discontinued effective close of September 28, 2018)","Internet Software & Services (discontinued effective close of September 28, 2018)"
0,SE,US81141R1005,81141R100,Consumer Cyclical,Internet Retail,Communication Services,Media & Entertainment,Entertainment,Interactive Home Entertainment
0,SEAC,US8116991071,811699107,Technology,Software-Application,Information Technology,Software & Services,Software,Application Software
0,SEAS,US81282V1008,81282V100,Consumer Cyclical,Leisure,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Leisure Facilities
0,SEB,US8115431079,811543107,Industrials,Conglomerates,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats
0,SECO,US81367P1012,81367P101,Consumer Cyclical,Internet Retail,Consumer Discretionary,Retailing,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail
0,SEDG,US83417M1045,83417M104,Technology,Solar,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
0,SEE,US81211K1007,383911104,Consumer Cyclical,Packaging & Containers,Materials,Materials,Containers & Packaging,Paper Packaging
0,SEE,US81211K1007,383911104,Consumer Cyclical,Packaging & Containers,Materials,Materials,Containers & Packaging,Paper Packaging
0,SEED,VGG678282051,G67828106,Basic Materials,Agricultural Inputs,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Agricultural Products
0,SEEL,US81577F1093,03832V109,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,
0,SEEL,US81577F1093,03832V109,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,
0,SEIC,US7841171033,784117103,Financial Services,Asset Management,Financials,Diversified Financials,Capital Markets,Asset Management & Custody Banks
0,SELB,US8162121045,816212104,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology
0,SELF,US37955N1063,37934Y108,Real Estate,REIT-Industrial,Real Estate,Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
0,SEM,US81619Q1058,81619Q105,Healthcare,Medical Care Facilities,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Facilities
0,SENS,US81727U1051,81727U105,Healthcare,Medical Devices,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Supplies
